oid_migrash,ms_gush,ms_migrash,k_yeud_rashi,t_yeud_rashi,Shape_Length,Shape_Area,Shape,ms_ezor,ms_ezor_shetach
421,8984,2,1002,מסחר,62.780909,239.561198,Polygon,,
422,8984,31,1002,מסחר,56.760052,200.288917,Polygon,,
423,7461,2008,1009,שטח לתכנון בעתיד,8.312602,4.298312,Polygon,,
424,7441,26,1001,מגורים,96.921758,585.190001,Polygon,,
425,6623,612,1001,מגורים,96.459005,578.950158,Polygon,,
426,6972,300,1002,מסחר,83.135835,394.311799,Polygon,,
427,6972,2045,1003,תעסוקה,66.701413,275.518694,Polygon,,
428,6623,267,1001,מגורים,119.615251,871.298713,Polygon,,
429,6623,253,1001,מגורים,128.961323,1028.982603,Polygon,,
430,6623,237,1001,מגורים,112.165136,770.655646,Polygon,,
431,6623,318,1001,מגורים,110.342674,721.356024,Polygon,,
432,6623,259,1001,מגורים,111.337959,716.69645,Polygon,,
433,6623,198,1001,מגורים,123.363999,911.303106,Polygon,,
434,6623,263,1001,מגורים,109.55027,697.772834,Polygon,,
435,6623,386,1006,שטחים פתוחים,396.30444,5860.943974,Polygon,,
436,6623,326,1001,מגורים,116.380056,733.286978,Polygon,,
437,6623,384,1005,מבנים ומוסדות ציבור,161.021692,1553.471542,Polygon,,
438,6623,771,1002,מסחר,120.680275,886.582834,Polygon,,
439,6623,915,1001,מגורים,149.168267,1379.656765,Polygon,,
440,6623,914,1001,מגורים,145.403281,1302.843872,Polygon,,
441,6623,893,1001,מגורים,111.686843,632.990049,Polygon,,
442,6623,903,1001,מגורים,111.918792,633.689841,Polygon,,
443,7223,9,1001,מגורים,174.53506,1448.04036,Polygon,,
444,6153,2021,1001,מגורים,91.681749,500.099346,Polygon,,
445,6627,619,1001,מגורים,91.583994,510.715805,Polygon,,
446,6952,75,1001,מגורים,107.124991,621.902642,Polygon,,
447,7078,92,1002,מסחר,87.661474,426.200312,Polygon,,
448,6968,114,1001,מגורים,71.44882,262.196994,Polygon,,
449,6968,156,1001,מגורים,84.639611,441.248499,Polygon,,
450,6213,167,1001,מגורים,114.046912,766.278961,Polygon,,
451,6212,2212,1008,תחבורה,83.746792,259.045407,Polygon,,
452,6213,1197,1001,מגורים,113.102413,760.677592,Polygon,,
453,6985,88,1001,מגורים,89.383353,493.813351,Polygon,,
454,6142,100,0,ללא סיווג,102.261193,613.094933,Polygon,,
455,6961,57,1002,מסחר,91.652071,447.005921,Polygon,,
456,6620,39,1008,תחבורה,288.29403,2361.001728,Polygon,,
457,6617,11,0,ללא סיווג,922.162784,3985.520031,Polygon,,
458,7113,40,1001,מגורים,86.951534,441.089929,Polygon,,
459,7083,76,1002,מסחר,55.955801,195.346557,Polygon,,
460,7098,35,1001,מגורים,78.138886,275.202511,Polygon,,
461,7098,36,1001,מגורים,77.661352,268.146535,Polygon,,
462,6212,1071,1001,מגורים,69.464731,245.336261,Polygon,,
463,6212,1004,1008,תחבורה,46.933858,134.223676,Polygon,,
464,6624,810,1001,מגורים,67.994649,250.042865,Polygon,,
465,6623,774,1001,מגורים,97.953896,573.778319,Polygon,,
466,6623,791,1001,מגורים,122.073602,858.449495,Polygon,,
467,6960,2011,1008,תחבורה,57.966977,57.907681,Polygon,,
468,6212,361,1001,מגורים,80.017917,297.566141,Polygon,,
469,6336,517,1001,מגורים,101.358952,630.115789,Polygon,,
470,6627,628,1001,מגורים,91.20104,494.782765,Polygon,,
471,7097,107,1001,מגורים,73.10511,194.666945,Polygon,,
472,6163,127,0,ללא סיווג,88.223841,476.7926,Polygon,,
473,7078,190,1008,תחבורה,131.831882,545.872135,Polygon,,
474,6215,417,1008,תחבורה,39.841147,50.593487,Polygon,,
475,7023,61,1001,מגורים,145.110487,1070.369964,Polygon,,
476,6975,81,1002,מסחר,80.138833,276.797419,Polygon,,
477,6984,61,1008,תחבורה,84.870006,215.948257,Polygon,,
478,6954,2022,1006,שטחים פתוחים,109.495652,349.255922,Polygon,,
479,6108,89,1001,מגורים,132.904758,1103.845538,Polygon,,
480,7045,2507,1001,מגורים,93.303593,508.348473,Polygon,,
481,6035,49,0,ללא סיווג,220.318946,2454.363834,Polygon,,
482,6608,1500,0,ללא סיווג,1883.459181,204528.2648,Polygon,,
483,6636,793,1001,מגורים,86.336969,445.615035,Polygon,,
484,7068,213,1001,מגורים,79.082083,279.612347,Polygon,,
485,6629,2231,1006,שטחים פתוחים,228.144719,2856.591542,Polygon,,
486,6107,2226,1008,תחבורה,180.170357,1241.662516,Polygon,,
487,6212,2255,1008,תחבורה,228.457727,1165.335193,Polygon,,
488,6107,2139,1008,תחבורה,27.645321,38.215904,Polygon,,
489,6107,423,1001,מגורים,138.623904,1124.751569,Polygon,,
490,6107,438,1008,תחבורה,118.297721,274.650619,Polygon,,
491,7085,119,1001,מגורים,71.002422,313.261859,Polygon,,
492,7085,121,1001,מגורים,69.293976,281.599305,Polygon,,
493,7422,67,1009,שטח לתכנון בעתיד,99.807529,574.626652,Polygon,,
494,6107,282,1008,תחבורה,58.441475,168.829348,Polygon,,
495,6925,76,1009,שטח לתכנון בעתיד,49.36962,90.984908,Polygon,,
496,8983,29,1002,מסחר,54.983607,187.691485,Polygon,,
497,8983,30,1002,מסחר,53.413828,177.860883,Polygon,,
498,8982,19,1002,מסחר,51.726208,167.250721,Polygon,,
499,8982,21,1002,מסחר,50.526309,159.271865,Polygon,,
500,6332,124,0,ללא סיווג,276.034567,4024.617225,Polygon,,
501,6332,123,0,ללא סיווג,430.024368,11300.68068,Polygon,,
502,7440,4,1001,מגורים,67.29992,281.102271,Polygon,,
503,6141,70,0,ללא סיווג,570.978249,13944.33845,Polygon,,
504,6981,206,1001,מגורים,168.037532,1749.85093,Polygon,,
505,6629,2027,1008,תחבורה,57.782361,95.872115,Polygon,,
506,6978,2112,1001,מגורים,97.045267,576.808754,Polygon,,
507,6107,393,1001,מגורים,118.964799,805.198871,Polygon,,
508,6212,2221,1008,תחבורה,349.479575,2982.251413,Polygon,,
509,6212,1221,1008,תחבורה,54.960579,178.72189,Polygon,,
510,6106,304,1001,מגורים,62.603639,224.340209,Polygon,,
511,7085,122,1001,מגורים,67.9903,268.249351,Polygon,,
512,6107,429,1001,מגורים,144.657331,1301.807207,Polygon,,
513,6107,431,1001,מגורים,151.043265,1368.249474,Polygon,,
514,6106,307,1001,מגורים,81.66187,411.379684,Polygon,,
515,6134,2297,1005,מבנים ומוסדות ציבור,118.407233,870.528726,Polygon,,
516,6134,604,1008,תחבורה,69.482542,272.8771,Polygon,,
517,6962,56,1002,מסחר,87.610346,414.146616,Polygon,,
518,6630,528,1008,תחבורה,105.904503,121.506982,Polygon,,
519,6336,482,1001,מגורים,93.52534,545.488837,Polygon,,
520,7018,32,1001,מגורים,34.028185,69.204654,Polygon,,
521,6905,60,1002,מסחר,76.500059,326.519849,Polygon,,
522,6217,513,1001,מגורים,111.84443,767.76365,Polygon,,
523,6135,202,1001,מגורים,95.151396,565.301751,Polygon,,
524,6902,125,1001,מגורים,83.303249,411.395688,Polygon,,
525,6959,123,1001,מגורים,66.784116,236.913299,Polygon,,
526,6957,65,1001,מגורים,80.684738,296.970224,Polygon,,
527,6960,2008,1002,מסחר,133.479638,1074.143501,Polygon,,
528,6985,170,1001,מגורים,95.552216,571.330203,Polygon,,
529,7065,143,1006,שטחים פתוחים,155.004071,1488.6229,Polygon,,
530,6972,46,1001,מגורים,75.34643,246.351275,Polygon,,
531,6959,24,1001,מגורים,77.151513,329.043044,Polygon,,
532,6212,267,1001,מגורים,82.335892,320.81697,Polygon,,
533,6037,8,0,ללא סיווג,308.421624,1880.06698,Polygon,,
534,6332,127,0,ללא סיווג,298.79651,5064.1442,Polygon,,
535,6111,848,1006,שטחים פתוחים,82.964854,186.138026,Polygon,,
536,7113,9,1001,מגורים,90.055719,516.365853,Polygon,,
537,6972,2041,1003,תעסוקה,65.772024,272.145641,Polygon,,
538,6623,2981,1001,מגורים,141.134257,925.490279,Polygon,,
539,6636,806,1008,תחבורה,45.159119,58.927302,Polygon,,
540,6637,345,1001,מגורים,18.162565,14.116942,Polygon,,
541,6972,2165,1008,תחבורה,25.320417,23.572205,Polygon,,
542,6972,2044,1008,תחבורה,71.189302,158.849232,Polygon,,
543,6623,797,1001,מגורים,116.00285,802.471371,Polygon,,
544,6623,795,1001,מגורים,107.65486,661.400424,Polygon,,
545,6623,770,1001,מגורים,111.35162,770.779581,Polygon,,
546,6623,2858,1008,תחבורה,234.264449,1359.515483,Polygon,,
547,6623,709,1001,מגורים,137.89002,1159.290929,Polygon,,
548,6623,219,1001,מגורים,107.985033,676.526641,Polygon,,
549,6623,272,1001,מגורים,109.964898,728.709734,Polygon,,
550,6623,402,1008,תחבורה,383.285098,1398.531397,Polygon,,
551,6623,201,1001,מגורים,115.923054,763.567943,Polygon,,
552,6623,786,1008,תחבורה,288.634187,667.98039,Polygon,,
553,6623,858,1008,תחבורה,61.95843,83.904971,Polygon,,
554,6623,892,1001,מגורים,111.476751,629.542539,Polygon,,
555,7499,94,1001,מגורים,36.868806,81.10493,Polygon,,
556,7499,23,1001,מגורים,56.603157,197.956857,Polygon,,
557,7499,131,1008,תחבורה,63.740552,144.59498,Polygon,,
558,6628,152,1001,מגורים,95.041307,513.117581,Polygon,,
559,6630,504,1001,מגורים,184.967945,2154.02141,Polygon,,
560,6335,116,1001,מגורים,132.966667,1096.310829,Polygon,,
561,6134,188,1001,מגורים,76.421238,257.1674,Polygon,,
562,6134,84,1001,מגורים,84.484068,311.4221,Polygon,,
563,6134,102,1001,מגורים,87.91488,339.704879,Polygon,,
564,6951,126,1008,תחבורה,409.661919,1500.307248,Polygon,,
565,6916,51,1001,מגורים,61.4895,146.041091,Polygon,,
566,6916,52,1001,מגורים,62.651825,162.527163,Polygon,,
567,6955,136,1008,תחבורה,35.775772,14.891789,Polygon,,
568,6213,1061,1001,מגורים,71.179242,309.313279,Polygon,,
569,7063,37,1006,שטחים פתוחים,118.755786,769.628712,Polygon,,
570,6630,647,1001,מגורים,156.680559,1429.969608,Polygon,,
571,6628,622,1001,מגורים,118.185247,871.436943,Polygon,,
572,6213,229,1001,מגורים,120.221946,836.513584,Polygon,,
573,6954,181,1001,מגורים,65.614246,252.446736,Polygon,,
574,6623,890,1001,מגורים,111.905624,633.42124,Polygon,,
575,6336,111,1001,מגורים,115.223705,792.611265,Polygon,,
576,6624,541,1001,מגורים,116.174222,831.238958,Polygon,,
577,6624,331,1001,מגורים,114.828788,849.664397,Polygon,,
578,6623,880,1001,מגורים,111.522611,630.486473,Polygon,,
579,6623,261,1001,מגורים,109.807204,758.615619,Polygon,,
580,6997,267,0,ללא סיווג,173.990215,1928.156315,Polygon,,
581,6624,362,1001,מגורים,116.779309,865.990428,Polygon,,
582,7438,21,1001,מגורים,74.317778,330.117224,Polygon,,
583,7438,20,1001,מגורים,110.695428,750.35988,Polygon,,
584,8984,38,1002,מסחר,56.432231,199.972953,Polygon,,
585,8984,39,1002,מסחר,56.197313,203.308505,Polygon,,
586,8983,27,1002,מסחר,54.393928,184.02736,Polygon,,
587,8984,32,1002,מסחר,57.833937,203.720614,Polygon,,
588,8983,21,1002,מסחר,66.659664,226.570914,Polygon,,
589,8983,22,1002,מסחר,56.460472,197.843089,Polygon,,
590,6925,163,1009,שטח לתכנון בעתיד,8.151901,2.249684,Polygon,,
591,7499,72,1001,מגורים,48.561971,120.215485,Polygon,,
592,6164,228,0,ללא סיווג,374.908919,2081.969236,Polygon,,
593,6135,214,1001,מגורים,94.067917,547.494283,Polygon,,
594,7098,120,1001,מגורים,73.368724,192.502285,Polygon,,
595,7424,28,1002,מסחר,43.557889,118.696627,Polygon,,
596,6884,2390,1006,שטחים פתוחים,292.597841,5353.111343,Polygon,,
597,6907,69,1001,מגורים,80.191642,392.03731,Polygon,,
598,7092,86,1001,מגורים,69.199333,267.572568,Polygon,,
599,6971,2166,1008,תחבורה,45.913967,92.7348,Polygon,,
600,6625,797,1001,מגורים,94.058824,545.389782,Polygon,,
601,6953,57,1001,מגורים,94.497573,512.051781,Polygon,,
602,6968,84,1001,מגורים,82.579446,341.005612,Polygon,,
603,7424,26,1002,מסחר,57.464983,194.848654,Polygon,,
604,6336,423,1001,מגורים,97.098665,575.081571,Polygon,,
605,6625,518,1001,מגורים,119.711957,883.662674,Polygon,,
606,6150,496,1001,מגורים,66.415281,223.630937,Polygon,,
607,7097,46,1001,מגורים,72.272174,186.643184,Polygon,,
608,6630,656,1005,מבנים ומוסדות ציבור,198.374744,2081.049002,Polygon,,
609,6108,271,1008,תחבורה,84.922792,391.174397,Polygon,,
610,6623,854,1008,תחבורה,92.861214,276.254592,Polygon,,
611,6623,884,1001,מגורים,111.66915,633.477689,Polygon,,
612,6623,851,1006,שטחים פתוחים,179.829342,1447.403727,Polygon,,
613,6623,876,1001,מגורים,111.627716,631.792922,Polygon,,
614,6624,451,1001,מגורים,101.587149,637.027935,Polygon,,
615,6624,2057,1001,מגורים,108.741477,714.404733,Polygon,,
616,6624,384,1001,מגורים,111.494736,754.497176,Polygon,,
617,6929,39,1001,מגורים,42.684425,95.929906,Polygon,,
618,6929,49,1001,מגורים,85.370844,430.987481,Polygon,,
619,7440,20,1001,מגורים,67.063238,279.749093,Polygon,,
620,7436,4,1001,מגורים,67.738585,276.393874,Polygon,,
621,8983,23,1002,מסחר,59.907505,220.839478,Polygon,,
622,8984,33,1002,מסחר,55.834562,194.218037,Polygon,,
623,8984,8,1002,מסחר,56.251659,196.247689,Polygon,,
624,8984,30,1002,מסחר,56.830153,199.060681,Polygon,,
625,7441,7,1001,מגורים,76.309597,304.076409,Polygon,,
626,6925,74,1009,שטח לתכנון בעתיד,52.040268,91.77652,Polygon,,
627,7499,108,1001,מגורים,50.190044,149.937563,Polygon,,
628,6960,126,1002,מסחר,94.893576,537.525947,Polygon,,
629,6955,142,1008,תחבורה,29.053095,25.030922,Polygon,,
630,6213,942,1001,מגורים,108.926382,746.383207,Polygon,,
631,6955,58,1001,מגורים,101.498727,637.05392,Polygon,,
632,6163,150,0,ללא סיווג,256.751715,1851.345639,Polygon,,
633,6133,848,1001,מגורים,84.45044,394.12085,Polygon,,
634,6962,57,1002,מסחר,97.66573,565.986371,Polygon,,
635,6962,165,1001,מגורים,92.780905,528.082684,Polygon,,
636,6636,589,1001,מגורים,88.846487,483.800572,Polygon,,
637,6637,663,1001,מגורים,107.114458,713.939758,Polygon,,
638,6637,779,1001,מגורים,91.072523,516.724283,Polygon,,
639,6637,418,1001,מגורים,110.323291,737.909829,Polygon,,
640,6623,610,1001,מגורים,112.234798,744.625036,Polygon,,
641,6637,348,1001,מגורים,119.315707,816.537001,Polygon,,
642,6623,525,1001,מגורים,113.499352,764.116739,Polygon,,
643,6972,2043,1003,תעסוקה,53.807335,178.874947,Polygon,,
644,6972,2039,1003,תעסוקה,50.80802,149.810928,Polygon,,
645,6637,344,1001,מגורים,99.291741,601.510397,Polygon,,
646,7078,2,1008,תחבורה,60.820515,46.740577,Polygon,,
647,6628,102,1001,מגורים,91.574254,498.708324,Polygon,,
648,6336,565,1001,מגורים,107.268334,706.5529,Polygon,,
649,6625,472,1008,תחבורה,66.274196,152.396351,Polygon,,
650,6883,21,1001,מגורים,202.703422,2514.459367,Polygon,,
651,6336,436,1001,מגורים,106.021359,680.797279,Polygon,,
652,6956,104,1001,מגורים,80.506262,338.773172,Polygon,,
653,6212,933,1001,מגורים,105.816703,635.361769,Polygon,,
654,6956,37,1001,מגורים,90.618308,495.68536,Polygon,,
655,6212,363,1001,מגורים,83.061455,328.883322,Polygon,,
656,7078,78,1001,מגורים,98.116676,599.791656,Polygon,,
657,6150,586,1001,מגורים,66.482738,207.8771,Polygon,,
658,6134,124,1001,מגורים,78.719011,294.870164,Polygon,,
659,7065,185,1008,תחבורה,12.479425,7.008842,Polygon,,
660,6960,2007,1001,מגורים,118.382884,831.121801,Polygon,,
661,6215,278,1001,מגורים,95.404895,534.153927,Polygon,,
662,6213,1165,1001,מגורים,95.634724,355.814721,Polygon,,
663,6215,178,1001,מגורים,103.399636,608.202115,Polygon,,
664,6213,643,1001,מגורים,118.554044,766.55424,Polygon,,
665,6133,581,1001,מגורים,85.869452,404.72295,Polygon,,
666,7098,118,1001,מגורים,73.04922,193.315248,Polygon,,
667,7098,37,1001,מגורים,77.765868,269.549318,Polygon,,
668,6336,477,1001,מגורים,95.274165,565.51376,Polygon,,
669,6956,180,1001,מגורים,75.817476,332.356576,Polygon,,
670,7091,2065,1002,מסחר,81.830265,365.596515,Polygon,,
671,6973,81,1001,מגורים,55.817904,154.980039,Polygon,,
672,6792,135,1001,מגורים,73.001935,330.451062,Polygon,,
673,6623,2118,1008,תחבורה,41.877773,48.80808,Polygon,,
674,6636,2323,1001,מגורים,103.294767,654.551774,Polygon,,
675,6215,364,1001,מגורים,54.028551,110.634453,Polygon,,
676,7078,212,1001,מגורים,74.768776,319.775728,Polygon,,
677,7078,213,1008,תחבורה,46.769731,24.690916,Polygon,,
678,6336,504,1001,מגורים,103.564625,659.403397,Polygon,,
679,6628,184,1001,מגורים,90.215868,497.11189,Polygon,,
680,7088,2263,1003,תעסוקה,93.954757,518.485358,Polygon,,
681,6106,535,1001,מגורים,112.182925,747.15833,Polygon,,
682,6911,66,1001,מגורים,72.549733,298.148061,Polygon,,
683,7097,48,1001,מגורים,72.761241,193.655181,Polygon,,
684,6625,1096,1001,מגורים,91.916495,359.571453,Polygon,,
685,6963,18,1002,מסחר,68.934031,288.800662,Polygon,,
686,7420,96,1001,מגורים,45.965387,127.371884,Polygon,,
687,8983,9,1002,מסחר,60.447971,236.75807,Polygon,,
688,8983,18,1002,מסחר,56.150111,195.474318,Polygon,,
689,7499,8,1001,מגורים,47.161897,124.303196,Polygon,,
690,7499,84,1001,מגורים,45.975644,118.705261,Polygon,,
691,6960,128,1001,מגורים,95.094461,539.582011,Polygon,,
692,6956,67,1002,מסחר,80.498313,345.117991,Polygon,,
693,6955,141,1001,מגורים,75.697818,321.581638,Polygon,,
694,6213,1021,1001,מגורים,69.79588,298.01145,Polygon,,
695,6962,59,1002,מסחר,75.517933,281.526886,Polygon,,
696,6904,94,1001,מגורים,71.997185,234.688361,Polygon,,
697,6904,155,1001,מגורים,95.626595,465.982571,Polygon,,
698,7436,28,1001,מגורים,83.94757,441.200445,Polygon,,
699,6636,532,1001,מגורים,88.448775,467.831212,Polygon,,
700,6636,587,1001,מגורים,94.360104,526.540631,Polygon,,
701,6636,585,1001,מגורים,103.628601,624.231705,Polygon,,
702,6637,377,1001,מגורים,94.180078,511.856861,Polygon,,
703,6637,583,1008,תחבורה,344.073158,1466.906462,Polygon,,
704,7499,17,1001,מגורים,44.945641,113.956449,Polygon,,
705,6624,750,1001,מגורים,70.136935,250.076272,Polygon,,
706,6624,410,1001,מגורים,135.280992,901.970399,Polygon,,
707,6624,751,1001,מגורים,70.681087,249.95475,Polygon,,
708,6134,98,1001,מגורים,88.190168,343.2403,Polygon,,
709,6134,103,1001,מגורים,87.726114,336.85305,Polygon,,
710,6134,505,1008,תחבורה,78.687063,183.810888,Polygon,,
711,6951,18,1002,מסחר,93.167557,503.053772,Polygon,,
712,7092,29,1001,מגורים,91.530739,458.48941,Polygon,,
713,6108,612,1008,תחבורה,101.391035,225.738819,Polygon,,
714,7099,35,1001,מגורים,100.841359,582.192953,Polygon,,
715,6972,159,1001,מגורים,62.653749,169.223097,Polygon,,
716,6792,2020,1001,מגורים,94.770081,557.079063,Polygon,,
717,6336,382,1006,שטחים פתוחים,247.261844,1413.372158,Polygon,,
718,7110,230,1001,מגורים,78.564922,360.901973,Polygon,,
