זיהוי ממג מגרש *,מספר גוש *,מספר מגרש *,קוד ייעוד ראשי,תיאור ייעוד ראשי,שטח רשום,שטח גרפי,Shape_Length,Shape_Area,צורה *
39950,6977,2045,1008,תחבורה,59.84,63.49,57.383341,63.487123,Polygon
39951,6615,2131,1001,מגורים,302.61,303.65,84.371755,303.649025,Polygon
39952,6615,2130,1001,מגורים,1366.99,1411.43,152.786885,1411.426415,Polygon
39953,6107,2014,1008,תחבורה,4438.85,4424.15,696.227646,4424.147859,Polygon
39954,6615,2371,1008,תחבורה,334.16,336.73,101.543193,336.734427,Polygon
39955,6636,2063,1001,מגורים,543.78,522.31,89.804174,522.313419,Polygon
39956,7071,43,1001,מגורים,90,78.14,45.514268,78.136692,Polygon
39957,7071,68,1001,מגורים,142,145.92,48.466225,145.92207,Polygon
39958,7071,2149,1008,תחבורה,601.87,592.55,128.47389,592.554769,Polygon
39959,6108,2074,1008,תחבורה,7427.28,7450.16,354.894353,7450.164622,Polygon
39960,6958,90,1001,מגורים,90,84.15,44.073818,84.154633,Polygon
39961,9029,2065,1002,מסחר,395,392.4,78.726276,392.402634,Polygon
39962,6919,18,1009,שטח לתכנון בעתיד,394,395.79,88.351714,395.793418,Polygon
39963,6919,64,1009,שטח לתכנון בעתיד,374,374.51,85.697299,374.513884,Polygon
39964,6919,63,1001,מגורים,563,564.19,97.681039,564.19438,Polygon
39965,6627,722,1008,תחבורה,2355,2347.91,284.916338,2347.9117,Polygon
39966,6626,205,1001,מגורים,590,590.89,102.502322,590.891135,Polygon
39967,6627,562,1001,מגורים,501,520.54,96.123349,520.535923,Polygon
39968,6627,660,1008,תחבורה,4076,4072.18,541.412567,4072.18042,Polygon
39969,6997,110,0,ללא סיווג,2047,1950.08,225.665397,1950.082134,Polygon
39970,6107,448,1001,מגורים,1430,1407.06,152.733916,1407.059283,Polygon
39971,6892,31,1001,מגורים,2139,2111.7,187.869888,2111.69862,Polygon
39972,6892,2312,1001,מגורים,2037.82,2040.63,229.30439,2040.630034,Polygon
39973,6892,30,1001,מגורים,1824,1742.76,172.934528,1742.761977,Polygon
39974,6892,2319,1008,תחבורה,1398.26,1397.69,287.308534,1397.687501,Polygon
39975,6131,64,1001,מגורים,4535,4562.19,263.691276,4562.188932,Polygon
39976,6969,123,1006,שטחים פתוחים,424,423.77,90.852004,423.773952,Polygon
39977,6950,2134,1003,תעסוקה,3450.79,3452.28,236.261431,3452.276252,Polygon
39978,6627,2800,1001,מגורים,466.17,457.66,84.654802,457.66494,Polygon
39979,9004,2062,1008,תחבורה,4211.95,4210.55,533.669425,4210.549116,Polygon
39980,9004,2067,1001,מגורים,938.95,940.74,149.313346,940.741084,Polygon
39981,7039,2045,1008,תחבורה,325.1,322.37,84.584958,322.37318,Polygon
39982,7039,2057,1010,אחר,5.84,5.86,9.848142,5.857722,Polygon
39983,7039,2056,1010,אחר,38.55,38.7,25.689471,38.695422,Polygon
39984,7039,2050,1010,אחר,48.76,46.86,31.214257,46.862886,Polygon
39985,7061,41,1002,מסחר,182,182.2,60.373395,182.197154,Polygon
39986,6928,53,1001,מגורים,243,251.76,63.320258,251.761075,Polygon
39987,6627,2934,1008,תחבורה,480.72,479.93,173.895089,479.929444,Polygon
39988,6627,191,1001,מגורים,992,1023.14,127.272386,1023.135988,Polygon
39989,7061,2324,1008,תחבורה,25.23,27.14,21.568748,27.143967,Polygon
39990,7061,2326,1008,תחבורה,540.02,548.29,141.109409,548.292766,Polygon
39991,6627,2362,1006,שטחים פתוחים,378.05,379.79,159.854596,379.791032,Polygon
39992,7066,2209,1003,תעסוקה,119.56,120.33,52.155057,120.334474,Polygon
39993,7039,2027,1010,אחר,110.54,107.49,68.152922,107.48504,Polygon
39994,7039,2030,1008,תחבורה,72.64,70.3,42.786786,70.303848,Polygon
39995,9015,58,1008,תחבורה,41,41.46,29.224611,41.462961,Polygon
39996,9015,26,1001,מגורים,411,409.82,89.139301,409.821236,Polygon
39997,9015,12,1001,מגורים,192,191.61,59.395763,191.608335,Polygon
39998,7102,2106,1008,תחבורה,11.43,13.02,20.264744,13.02038,Polygon
39999,6615,264,1001,מגורים,584,580.36,100.957198,580.359171,Polygon
40000,6638,189,1001,מגורים,690,736.48,108.972782,736.484079,Polygon
40001,6638,207,1001,מגורים,1168,1192.03,146.537189,1192.031699,Polygon
40002,6615,198,1006,שטחים פתוחים,347,321.03,91.460199,321.030386,Polygon
40003,6615,2408,1008,תחבורה,40.71,41.37,58.648798,41.366567,Polygon
40004,6615,220,1001,מגורים,759,726.47,108.949341,726.473083,Polygon
40005,6615,299,1001,מגורים,9103,9130.05,383.048593,9130.049798,Polygon
40006,6332,154,1001,מגורים,2223,2229.38,234.2289,2229.379185,Polygon
40007,6627,120,1001,מגורים,992,992.97,127.548235,992.972505,Polygon
40008,6627,2051,1001,מגורים,1004.86,1054.32,127.769432,1054.315584,Polygon
40009,6627,778,1008,תחבורה,396,398.8,112.700373,398.804194,Polygon
40010,6627,2084,1001,מגורים,828.45,841.96,119.380252,841.955752,Polygon
40011,7098,86,1001,מגורים,274,264.17,77.870592,264.167508,Polygon
40012,7098,182,1008,תחבורה,163,143.81,111.940317,143.805852,Polygon
40013,7097,56,1001,מגורים,192,189.38,72.032323,189.383899,Polygon
